movieId,userId,tag,timestamp,tag_datetime
6818,567,disturbing,1525282337,2018-05-02T10:32:17.000-07:00
6818,567,gritty,1525282340,2018-05-02T10:32:20.000-07:00
6818,567,harsh,1525282335,2018-05-02T10:32:15.000-07:00
1272,474,world war ii,1137181795,2006-01-13T11:49:55.000-08:00
1945,474,boxing,1137191644,2006-01-13T14:34:04.000-08:00
1945,474,coulda been a contender,1137191644,2006-01-13T14:34:04.000-08:00
1957,474,olympics,1137181069,2006-01-13T11:37:49.000-08:00
1957,474,sports,1137181069,2006-01-13T11:37:49.000-08:00
2202,474,survival,1137205513,2006-01-13T18:25:13.000-08:00
6156,474,england,1138307301,2006-01-26T12:28:21.000-08:00
6591,474,religion,1138039719,2006-01-23T10:08:39.000-08:00
7086,474,george bernard shaw,1137201703,2006-01-13T17:21:43.000-08:00
59501,62,fantasy,1525637507,2018-05-06T13:11:47.000-07:00
59501,62,lion,1525637517,2018-05-06T13:11:57.000-07:00
59501,62,narnia,1525637508,2018-05-06T13:11:48.000-07:00
59501,62,tilda swinton,1525637603,2018-05-06T13:13:23.000-07:00
30825,424,ben stiller,1457846573,2016-03-12T21:22:53.000-08:00
30825,424,robert de niro,1457846569,2016-03-12T21:22:49.000-08:00
290,474,in netflix queue,1137201907,2006-01-13T17:25:07.000-08:00
733,474,alcatraz,1137206418,2006-01-13T18:40:18.000-08:00
800,474,in netflix queue,1137201974,2006-01-13T17:26:14.000-08:00
948,474,oil,1137206938,2006-01-13T18:48:58.000-08:00
986,474,animal movie,1137181755,2006-01-13T11:49:15.000-08:00
1643,474,england,1137375849,2006-01-15T17:44:09.000-08:00
1643,474,queen victoria,1137375849,2006-01-15T17:44:09.000-08:00
1735,474,charles dickens,1137374163,2006-01-15T17:16:03.000-08:00
2171,474,aquarium,1137202573,2006-01-13T17:36:13.000-08:00
2171,474,boston,1137202573,2006-01-13T17:36:13.000-08:00
2171,474,personals ads,1137202573,2006-01-13T17:36:13.000-08:00
4495,474,new york,1137202342,2006-01-13T17:32:22.000-08:00
5630,474,hannibal lecter,1139059884,2006-02-04T05:31:24.000-08:00
6031,474,motherhood,1138039234,2006-01-23T10:00:34.000-08:00
6031,474,race,1138039234,2006-01-23T10:00:34.000-08:00
7190,474,charlotte bronte,1140047502,2006-02-15T15:51:42.000-08:00
8446,474,world war ii,1137375442,2006-01-15T17:37:22.000-08:00
733,477,michael bay,1241938858,2009-05-10T00:00:58.000-07:00
733,477,terrorism,1241938853,2009-05-10T00:00:53.000-07:00
8641,62,hilarious,1526249138,2018-05-13T15:05:38.000-07:00
8641,62,steve carell,1526249156,2018-05-13T15:05:56.000-07:00
8641,62,will ferrell,1526249135,2018-05-13T15:05:35.000-07:00
8641,305,stupid,1520707078,2018-03-10T10:37:58.000-08:00
8641,327,awesome,1234789177,2009-02-16T04:59:37.000-08:00
54997,357,christian bale,1348627195,2012-09-25T19:39:55.000-07:00
8641,424,comedy,1457846537,2016-03-12T21:22:17.000-08:00
8641,424,will ferrell,1457846533,2016-03-12T21:22:13.000-08:00
307,474,death,1137203087,2006-01-13T17:44:47.000-08:00
326,474,in netflix queue,1137201797,2006-01-13T17:23:17.000-08:00
1096,474,holocaust,1137375015,2006-01-15T17:30:15.000-08:00
1545,474,death,1138031807,2006-01-23T07:56:47.000-08:00
3273,474,slasher,1138032428,2006-01-23T08:07:08.000-08:00
3273,474,spoof,1138032428,2006-01-23T08:07:08.000-08:00
4361,474,men in drag,1138032838,2006-01-23T08:13:58.000-08:00
6454,474,nazis,1138307204,2006-01-26T12:26:44.000-08:00
62336,477,2d animation,1282924611,2010-08-27T08:56:51.000-07:00
62336,477,cult film,1282924621,2010-08-27T08:57:01.000-07:00
62336,477,stylish,1282924615,2010-08-27T08:56:55.000-07:00
62336,477,surreal,1282924617,2010-08-27T08:56:57.000-07:00
6564,62,adventure,1525554439,2018-05-05T14:07:19.000-07:00
6564,62,angelina jolie,1525554432,2018-05-05T14:07:12.000-07:00
6564,62,heroine in tight suit,1525554441,2018-05-05T14:07:21.000-07:00
2872,474,england,1137191745,2006-01-13T14:35:45.000-08:00
2872,474,king arthur,1137191745,2006-01-13T14:35:45.000-08:00
4210,474,hannibal lecter,1139059882,2006-02-04T05:31:22.000-08:00
4210,474,serial killer,1139059887,2006-02-04T05:31:27.000-08:00
4881,474,coen brothers,1137192055,2006-01-13T14:40:55.000-08:00
2581,474,high school,1138032122,2006-01-23T08:02:02.000-08:00
4333,474,strangers on a train,1138032832,2006-01-23T08:13:52.000-08:00
6003,474,television,1138307058,2006-01-26T12:24:18.000-08:00
1779,573,good,1186588894,2007-08-08T09:01:34.000-07:00
44665,18,twist ending,1456948283,2016-03-02T11:51:23.000-08:00
88094,18,britpop,1457444500,2016-03-08T05:41:40.000-08:00
88094,18,indie record label,1457444592,2016-03-08T05:43:12.000-08:00
88094,18,music,1457444609,2016-03-08T05:43:29.000-08:00
930,474,assassination,1137207035,2006-01-13T18:50:35.000-08:00
2424,474,e-mail,1137202717,2006-01-13T17:38:37.000-08:00
2424,474,remake,1137202717,2006-01-13T17:38:37.000-08:00
4160,474,death penalty,1137205651,2006-01-13T18:27:31.000-08:00
8153,474,van gogh,1137375419,2006-01-15T17:36:59.000-08:00
95441,537,crude humor,1424140358,2015-02-16T18:32:38.000-08:00
104863,62,daniel radcliffe,1528843968,2018-06-12T15:52:48.000-07:00
104863,62,zoe kazan,1528843965,2018-06-12T15:52:45.000-07:00
156371,125,80's,1474469700,2016-09-21T07:55:00.000-07:00
6283,184,amazing artwork,1537094506,2018-09-16T03:41:46.000-07:00
6283,184,anime,1537094487,2018-09-16T03:41:27.000-07:00
6283,184,sci-fi,1537094503,2018-09-16T03:41:43.000-07:00
161,474,submarine,1138137497,2006-01-24T13:18:17.000-08:00
1066,474,astaire and rogers,1137181830,2006-01-13T11:50:30.000-08:00
1996,474,ghosts,1137373825,2006-01-15T17:10:25.000-08:00
2937,474,screwball,1137205550,2006-01-13T18:25:50.000-08:00
3629,474,mining,1138032660,2006-01-23T08:11:00.000-08:00
40819,474,johnny cash,1137200595,2006-01-13T17:03:15.000-08:00
80834,509,adventure,1435992979,2015-07-03T23:56:19.000-07:00
80834,509,animation,1435992979,2015-07-03T23:56:19.000-07:00
80834,509,fantasy,1435992979,2015-07-03T23:56:19.000-07:00
180985,567,bad music,1525285320,2018-05-02T11:22:00.000-07:00
2579,184,black and white,1537094307,2018-09-16T03:38:27.000-07:00
2579,184,christopher nolan,1537094326,2018-09-16T03:38:46.000-07:00
2579,184,directorial debut,1537094323,2018-09-16T03:38:43.000-07:00
2579,184,mindfuck,1537094375,2018-09-16T03:39:35.000-07:00
2579,184,not linear,1537094318,2018-09-16T03:38:38.000-07:00
2579,184,twist ending,1537094309,2018-09-16T03:38:29.000-07:00
39,357,chick flick,1348627867,2012-09-25T19:51:07.000-07:00
39,357,funny,1348627869,2012-09-25T19:51:09.000-07:00
39,357,paul rudd,1348627871,2012-09-25T19:51:11.000-07:00
39,357,quotable,1348627873,2012-09-25T19:51:13.000-07:00
39,357,seen more than once,1348627878,2012-09-25T19:51:18.000-07:00
2959,424,dark comedy,1457842797,2016-03-12T20:19:57.000-08:00
2959,424,psychology,1457842802,2016-03-12T20:20:02.000-08:00
2959,424,thought-provoking,1457842786,2016-03-12T20:19:46.000-08:00
2959,424,twist ending,1457842777,2016-03-12T20:19:37.000-08:00
2959,435,dark comedy,1366676088,2013-04-22T17:14:48.000-07:00
39,474,emma,1138137492,2006-01-24T13:18:12.000-08:00
39,474,jane austen,1138137492,2006-01-24T13:18:12.000-08:00
922,474,movies,1137207406,2006-01-13T18:56:46.000-08:00
1022,474,disney,1137181749,2006-01-13T11:49:09.000-08:00
1254,474,cold,1137203094,2006-01-13T17:44:54.000-08:00
2579,474,black and white,1138032056,2006-01-23T08:00:56.000-08:00
2959,474,violence,1137205034,2006-01-13T18:17:14.000-08:00
4105,474,zombies,1137374672,2006-01-15T17:24:32.000-08:00
5064,474,dumas,1138039163,2006-01-23T09:59:23.000-08:00
5064,474,revenge,1138039163,2006-01-23T09:59:23.000-08:00
5603,474,crime,1138039241,2006-01-23T10:00:41.000-08:00
5603,474,heist,1138039241,2006-01-23T10:00:41.000-08:00
5792,474,dating,1137375296,2006-01-15T17:34:56.000-08:00
6390,474,ninotchka remake,1138307320,2006-01-26T12:28:40.000-08:00
8998,474,in netflix queue,1137179738,2006-01-13T11:15:38.000-08:00
922,477,eerie,1245030098,2009-06-14T18:41:38.000-07:00
922,477,movie business,1245030089,2009-06-14T18:41:29.000-07:00
5064,573,remake,1186589036,2007-08-08T09:03:56.000-07:00
2959,599,action,1498456930,2017-06-25T23:02:10.000-07:00
2959,599,atmospheric,1498456906,2017-06-25T23:01:46.000-07:00
2959,599,based on a book,1498456916,2017-06-25T23:01:56.000-07:00
2959,599,brad pitt,1498456893,2017-06-25T23:01:33.000-07:00
2959,599,challenging,1498456963,2017-06-25T23:02:43.000-07:00
2959,599,chuck palahniuk,1498456949,2017-06-25T23:02:29.000-07:00
2959,599,classic,1498456925,2017-06-25T23:02:05.000-07:00
2959,599,clever,1498456960,2017-06-25T23:02:40.000-07:00
2959,599,complicated,1498456923,2017-06-25T23:02:03.000-07:00
2959,599,consumerism,1498456965,2017-06-25T23:02:45.000-07:00
2959,599,crime,1498456935,2017-06-25T23:02:15.000-07:00
2959,599,dark,1498456928,2017-06-25T23:02:08.000-07:00
2959,599,dark comedy,1498456891,2017-06-25T23:01:31.000-07:00
2959,599,david fincher,1498456926,2017-06-25T23:02:06.000-07:00
2959,599,disturbing,1498456908,2017-06-25T23:01:48.000-07:00
2959,599,double life,1498456958,2017-06-25T23:02:38.000-07:00
2959,599,edward norton,1498456896,2017-06-25T23:01:36.000-07:00
2959,599,fighting,1498456937,2017-06-25T23:02:17.000-07:00
2959,599,great acting,1498456951,2017-06-25T23:02:31.000-07:00
2959,599,helena bonham carter,1498456939,2017-06-25T23:02:19.000-07:00
2959,599,imaginary friend,1498456945,2017-06-25T23:02:25.000-07:00
2959,599,imdb top 250,1498456941,2017-06-25T23:02:21.000-07:00
2959,599,mental illness,1498456903,2017-06-25T23:01:43.000-07:00
2959,599,mind-blowing,1498456955,2017-06-25T23:02:35.000-07:00
2959,599,mindfuck,1498456912,2017-06-25T23:01:52.000-07:00
2959,599,narrated,1498456934,2017-06-25T23:02:14.000-07:00
2959,599,nudity (topless),1498456962,2017-06-25T23:02:42.000-07:00
2959,599,palahnuik,1498456948,2017-06-25T23:02:28.000-07:00
2959,599,philosophical,1498456911,2017-06-25T23:01:51.000-07:00
2959,599,philosophy,1498456898,2017-06-25T23:01:38.000-07:00
2959,599,postmodern,1498456954,2017-06-25T23:02:34.000-07:00
2959,599,powerful ending,1498456921,2017-06-25T23:02:01.000-07:00
2959,599,psychological,1498456909,2017-06-25T23:01:49.000-07:00
2959,599,psychological thriller,1498456953,2017-06-25T23:02:33.000-07:00
2959,599,psychology,1498456890,2017-06-25T23:01:30.000-07:00
2959,599,quirky,1498456918,2017-06-25T23:01:58.000-07:00
2959,599,satirical,1498456920,2017-06-25T23:02:00.000-07:00
2959,599,schizophrenia,1498456967,2017-06-25T23:02:47.000-07:00
2959,599,social commentary,1498456894,2017-06-25T23:01:34.000-07:00
2959,599,societal criticism,1498456946,2017-06-25T23:02:26.000-07:00
2959,599,stylized,1498456932,2017-06-25T23:02:12.000-07:00
2959,599,surreal,1498456900,2017-06-25T23:01:40.000-07:00
2959,599,terrorism,1498456966,2017-06-25T23:02:46.000-07:00
2959,599,thought-provoking,1498456901,2017-06-25T23:01:41.000-07:00
2959,599,twist,1498456943,2017-06-25T23:02:23.000-07:00
2959,599,twist ending,1498456888,2017-06-25T23:01:28.000-07:00
2959,599,violence,1498456904,2017-06-25T23:01:44.000-07:00
2959,599,violent,1498456914,2017-06-25T23:01:54.000-07:00
174053,62,dystopia,1525637341,2018-05-06T13:09:01.000-07:00
174053,62,future,1525637343,2018-05-06T13:09:03.000-07:00
174053,62,interesting,1525637346,2018-05-06T13:09:06.000-07:00
174053,62,jon hamm,1525637384,2018-05-06T13:09:44.000-07:00
174053,62,thought provoking,1525637344,2018-05-06T13:09:04.000-07:00
380,474,spies,1137206826,2006-01-13T18:47:06.000-08:00
736,474,disaster,1137180960,2006-01-13T11:36:00.000-08:00
1041,474,in netflix queue,1137201463,2006-01-13T17:17:43.000-08:00
1076,474,governess,1137521394,2006-01-17T10:09:54.000-08:00
1717,474,sequel,1138031833,2006-01-23T07:57:13.000-08:00
1717,474,slasher,1138031824,2006-01-23T07:57:04.000-08:00
1717,474,spoof,1138031824,2006-01-23T07:57:04.000-08:00
3263,474,basketball,1137374566,2006-01-15T17:22:46.000-08:00
6170,474,horses,1138307048,2006-01-26T12:24:08.000-08:00
7382,474,adolescence,1138039629,2006-01-23T10:07:09.000-08:00
7382,474,crime,1138039629,2006-01-23T10:07:09.000-08:00
7713,474,sexuality,1138040011,2006-01-23T10:13:31.000-08:00
152077,567,creepy,1525287447,2018-05-02T11:57:27.000-07:00
152077,567,suspense,1525287443,2018-05-02T11:57:23.000-07:00
7382,606,for katie,1171234019,2007-02-11T14:46:59.000-08:00
38798,336,sisters,1139047262,2006-02-04T02:01:02.000-08:00
7,474,remake,1137375642,2006-01-15T17:40:42.000-08:00
162,474,in netflix queue,1137202038,2006-01-13T17:27:18.000-08:00
2935,474,gambling,1138032373,2006-01-23T08:06:13.000-08:00
6063,474,doll,1137375194,2006-01-15T17:33:14.000-08:00
6385,474,girl power,1137202810,2006-01-13T17:40:10.000-08:00
7646,474,stephen king,1137374860,2006-01-15T17:27:40.000-08:00
7728,474,adultery,1138040205,2006-01-23T10:16:45.000-08:00
7924,474,in netflix queue,1137201677,2006-01-13T17:21:17.000-08:00
134130,567,smart,1525287677,2018-05-02T12:01:17.000-07:00
58047,62,rachel weisz,1528909364,2018-06-13T10:02:44.000-07:00
58047,62,ryan reynolds,1528909347,2018-06-13T10:02:27.000-07:00
648,474,based on a tv show,1138137584,2006-01-24T13:19:44.000-08:00
2070,474,music,1137191821,2006-01-13T14:37:01.000-08:00
2357,474,south america,1137205389,2006-01-13T18:23:09.000-08:00
2677,474,in netflix queue,1137202023,2006-01-13T17:27:03.000-08:00
2717,474,ghosts,1137373633,2006-01-15T17:07:13.000-08:00
2918,474,high school,1137191753,2006-01-13T14:35:53.000-08:00
8874,474,zombies,1138040225,2006-01-23T10:17:05.000-08:00
25865,474,in netflix queue,1137201652,2006-01-13T17:20:52.000-08:00
26776,474,in netflix queue,1137179786,2006-01-13T11:16:26.000-08:00
40955,356,transvestite,1229140689,2008-12-12T19:58:09.000-08:00
720,474,aardman,1137206828,2006-01-13T18:47:08.000-08:00
1358,474,ex-con,1137203050,2006-01-13T17:44:10.000-08:00
8014,474,in netflix queue,1137200544,2006-01-13T17:02:24.000-08:00
34271,474,hip hop,1141848751,2006-03-08T12:12:31.000-08:00
56782,567,atmospheric,1525283248,2018-05-02T10:47:28.000-07:00
56782,567,cerebral,1525283239,2018-05-02T10:47:19.000-07:00
56782,567,character study,1525283288,2018-05-02T10:48:08.000-07:00
56782,567,gritty,1525283242,2018-05-02T10:47:22.000-07:00
56782,567,intense,1525283245,2018-05-02T10:47:25.000-07:00
56782,567,long shots,1525283253,2018-05-02T10:47:33.000-07:00
56782,567,morality,1525283268,2018-05-02T10:47:48.000-07:00
56782,567,visually appealing,1525283236,2018-05-02T10:47:16.000-07:00
164909,567,bittersweet,1525287656,2018-05-02T12:00:56.000-07:00
164909,567,visually appealing,1525287658,2018-05-02T12:00:58.000-07:00
106782,2,drugs,1445715054,2015-10-24T12:30:54.000-07:00
106782,2,leonardo dicaprio,1445715051,2015-10-24T12:30:51.000-07:00
106782,2,martin scorsese,1445715056,2015-10-24T12:30:56.000-07:00
59103,138,jackie chan,1222676394,2008-09-29T01:19:54.000-07:00
59103,138,kung fu,1222676405,2008-09-29T01:20:05.000-07:00
247,474,australia,1137181666,2006-01-13T11:47:46.000-08:00
728,474,in netflix queue,1137202096,2006-01-13T17:28:16.000-08:00
1810,474,politics,1137374994,2006-01-15T17:29:54.000-08:00
2097,474,carnival,1138559451,2006-01-29T10:30:51.000-08:00
2097,474,ray bradbury,1138559451,2006-01-29T10:30:51.000-08:00
2940,474,nightclub,1138032341,2006-01-23T08:05:41.000-08:00
8970,474,peter pan,1138040086,2006-01-23T10:14:46.000-08:00
27838,474,revenge,1137205953,2006-01-13T18:32:33.000-08:00
106782,537,stock market,1424142693,2015-02-16T19:11:33.000-08:00
106782,537,wall street,1424142688,2015-02-16T19:11:28.000-08:00
85565,543,comedy,1377022063,2013-08-20T11:07:43.000-07:00
1233,474,submarine,1138137835,2006-01-24T13:23:55.000-08:00
1374,474,captain kirk,1138031870,2006-01-23T07:57:50.000-08:00
4359,474,adultery,1138032800,2006-01-23T08:13:20.000-08:00
6713,474,in netflix queue,1137201914,2006-01-13T17:25:14.000-08:00
37736,474,dickens,1139940656,2006-02-14T10:10:56.000-08:00
92259,537,emotional,1424141413,2015-02-16T18:50:13.000-08:00
92259,537,sexuality,1424141386,2015-02-16T18:49:46.000-08:00
956,474,adoption,1137207058,2006-01-13T18:50:58.000-08:00
27878,474,india,1138038974,2006-01-23T09:56:14.000-08:00
273,600,gothic,1237739064,2009-03-22T09:24:24.000-07:00
112556,424,annoying,1457845088,2016-03-12T20:58:08.000-08:00
112556,424,stupid ending,1457845155,2016-03-12T20:59:15.000-08:00
277,474,christmas,1137374027,2006-01-15T17:13:47.000-08:00
994,474,food,1138137832,2006-01-24T13:23:52.000-08:00
1381,474,high school,1137374154,2006-01-15T17:15:54.000-08:00
2187,474,theater,1140467428,2006-02-20T12:30:28.000-08:00
4787,474,prodigies,1138032687,2006-01-23T08:11:27.000-08:00
5304,474,in netflix queue,1137200961,2006-01-13T17:09:21.000-08:00
5451,474,disability,1137375287,2006-01-15T17:34:47.000-08:00
5451,474,mental illness,1137375287,2006-01-15T17:34:47.000-08:00
6592,474,marriage,1138039795,2006-01-23T10:09:55.000-08:00
95067,537,interesting scenario,1424140932,2015-02-16T18:42:12.000-08:00
6107,606,world war ii,1178473747,2007-05-06T10:49:07.000-07:00
3052,125,irreverent,1474592072,2016-09-22T17:54:32.000-07:00
3052,125,jay and silent bob,1474592004,2016-09-22T17:53:24.000-07:00
3052,125,kevin smith,1474592000,2016-09-22T17:53:20.000-07:00
3052,125,satire,1474591997,2016-09-22T17:53:17.000-07:00
33660,336,boksdrama,1139046203,2006-02-04T01:43:23.000-08:00
2863,474,beatles,1138032352,2006-01-23T08:05:52.000-08:00
3052,474,religion,1137191859,2006-01-13T14:37:39.000-08:00
3608,474,pee wee herman,1138032732,2006-01-23T08:12:12.000-08:00
5899,474,africa,1137442538,2006-01-16T12:15:38.000-08:00
7493,474,multiple personalities,1138039850,2006-01-23T10:10:50.000-08:00
8424,474,divorce,1138040077,2006-01-23T10:14:37.000-08:00
8530,474,ireland,1138040071,2006-01-23T10:14:31.000-08:00
33660,474,boxing,1137201602,2006-01-13T17:20:02.000-08:00
120635,119,action,1438439306,2015-08-01T07:28:26.000-07:00
120635,119,murder,1438439306,2015-08-01T07:28:26.000-07:00
120635,119,police,1438439306,2015-08-01T07:28:26.000-07:00
64034,318,childish naivity,1242160404,2009-05-12T13:33:24.000-07:00
64034,318,friendship,1242160427,2009-05-12T13:33:47.000-07:00
1200,424,action,1457901258,2016-03-13T13:34:18.000-07:00
1200,424,aliens,1457901252,2016-03-13T13:34:12.000-07:00
1200,424,horror,1457901265,2016-03-13T13:34:25.000-07:00
1200,424,sci-fi,1457901245,2016-03-13T13:34:05.000-07:00
1200,424,space,1457901261,2016-03-13T13:34:21.000-07:00
1200,424,space craft,1457901274,2016-03-13T13:34:34.000-07:00
1200,424,space travel,1457901269,2016-03-13T13:34:29.000-07:00
1200,424,suspense,1457901256,2016-03-13T13:34:16.000-07:00
928,474,mrs. dewinter,1137202590,2006-01-13T17:36:30.000-08:00
1200,474,space,1138137801,2006-01-24T13:23:21.000-08:00
1234,474,the entertainer,1137520998,2006-01-17T10:03:18.000-08:00
3469,474,court,1137375171,2006-01-15T17:32:51.000-08:00
3469,474,evolution,1137375171,2006-01-15T17:32:51.000-08:00
3469,474,religion,1137375171,2006-01-15T17:32:51.000-08:00
5816,474,magic,1137205882,2006-01-13T18:31:22.000-08:00
5816,474,wizards,1137205882,2006-01-13T18:31:22.000-08:00
6331,474,spelling bee,1138039807,2006-01-23T10:10:07.000-08:00
6788,474,pregnancy,1137374818,2006-01-15T17:26:58.000-08:00
58295,537,heist,1424139043,2015-02-16T18:10:43.000-08:00
58295,537,robbery,1424139058,2015-02-16T18:10:58.000-08:00
58295,537,small time criminals,1424139056,2015-02-16T18:10:56.000-08:00
180031,567,atmospheric,1525284150,2018-05-02T11:02:30.000-07:00
180031,567,dreamlike,1525284163,2018-05-02T11:02:43.000-07:00
2951,573,bad,1186588901,2007-08-08T09:01:41.000-07:00
543,474,beat poetry,1137203057,2006-01-13T17:44:17.000-08:00
1230,474,new york,1137206872,2006-01-13T18:47:52.000-08:00
2194,474,capone,1138032218,2006-01-23T08:03:38.000-08:00
2194,474,gangsters,1138032218,2006-01-23T08:03:38.000-08:00
2394,474,bible,1137191285,2006-01-13T14:28:05.000-08:00
2394,474,moses,1137202582,2006-01-13T17:36:22.000-08:00
8607,474,in netflix queue,1137201077,2006-01-13T17:11:17.000-08:00
39292,474,in netflix queue,1137201595,2006-01-13T17:19:55.000-08:00
39292,474,journalism,1137201595,2006-01-13T17:19:55.000-08:00
39292,474,mccarthy hearings,1137201595,2006-01-13T17:19:55.000-08:00
39292,474,morrow,1137201595,2006-01-13T17:19:55.000-08:00
6214,567,dark,1525283391,2018-05-02T10:49:51.000-07:00
6214,567,disturbing,1525283383,2018-05-02T10:49:43.000-07:00
38061,62,black comedy,1532723380,2018-07-27T13:29:40.000-07:00
38061,62,clever,1532723403,2018-07-27T13:30:03.000-07:00
38061,62,fast-paced dialogue,1532723406,2018-07-27T13:30:06.000-07:00
38061,62,good dialogue,1532723428,2018-07-27T13:30:28.000-07:00
38061,62,robert downey jr.,1532723408,2018-07-27T13:30:08.000-07:00
38061,62,witty,1532723402,2018-07-27T13:30:02.000-07:00
524,474,football,1137375002,2006-01-15T17:30:02.000-08:00
1006,474,death penalty,1138137880,2006-01-24T13:24:40.000-08:00
1006,474,john grisham,1138137880,2006-01-24T13:24:40.000-08:00
2827,474,aliens,1137374307,2006-01-15T17:18:27.000-08:00
2966,474,brothers,1138032507,2006-01-23T08:08:27.000-08:00
2966,474,lawn mower,1138032507,2006-01-23T08:08:27.000-08:00
6724,474,in netflix queue,1137201684,2006-01-13T17:21:24.000-08:00
8228,474,heist,1138040147,2006-01-23T10:15:47.000-08:00
38061,474,in netflix queue,1137179624,2006-01-13T11:13:44.000-08:00
1081,474,cross dressing,1138138013,2006-01-24T13:26:53.000-08:00
1209,474,spaghetti western,1138137976,2006-01-24T13:26:16.000-08:00
1356,474,borg,1137202633,2006-01-13T17:37:13.000-08:00
2020,474,adultery,1137368176,2006-01-15T15:36:16.000-08:00
2919,474,academy award (best supporting actress),1137367916,2006-01-15T15:31:56.000-08:00
2919,474,indonesia,1137367916,2006-01-15T15:31:56.000-08:00
2919,474,journalism,1137367916,2006-01-15T15:31:56.000-08:00
6856,474,biopic,1138039917,2006-01-23T10:11:57.000-08:00
31030,474,motherhood,1138040311,2006-01-23T10:18:31.000-08:00
1960,474,china,1137368246,2006-01-15T15:37:26.000-08:00
7438,474,revenge,1137205948,2006-01-13T18:32:28.000-08:00
143367,567,contemplative,1525283159,2018-05-02T10:45:59.000-07:00
143367,567,philosophical,1525283157,2018-05-02T10:45:57.000-07:00
143367,567,thought-provoking,1525283155,2018-05-02T10:45:55.000-07:00
143367,567,tragic,1525283168,2018-05-02T10:46:08.000-07:00
183611,62,comedy,1526244689,2018-05-13T13:51:29.000-07:00
183611,62,funny,1526244688,2018-05-13T13:51:28.000-07:00
183611,62,rachel mcadams,1526244709,2018-05-13T13:51:49.000-07:00
1104,474,tennessee williams,1137207146,2006-01-13T18:52:26.000-08:00
2728,474,crucifixion,1137520905,2006-01-17T10:01:45.000-08:00
2728,474,rome,1137520896,2006-01-17T10:01:36.000-08:00
2728,474,slavery,1137520896,2006-01-17T10:01:36.000-08:00
3101,474,adultery,1138032312,2006-01-23T08:05:12.000-08:00
60069,477,last man on earth,1241396252,2009-05-03T17:17:32.000-07:00
60069,477,love story,1241396256,2009-05-03T17:17:36.000-07:00
60069,477,post apocalyptic,1241396239,2009-05-03T17:17:19.000-07:00
60069,477,social commentary,1241396236,2009-05-03T17:17:16.000-07:00
69526,477,bad plot,1262795720,2010-01-06T08:35:20.000-08:00
69526,477,michael bay,1262795729,2010-01-06T08:35:29.000-08:00
69526,477,needed more autobots,1246346162,2009-06-30T00:16:02.000-07:00
69526,477,plot holes,1262795732,2010-01-06T08:35:32.000-08:00
69526,477,ridiculous,1262795737,2010-01-06T08:35:37.000-08:00
69526,477,shia labeouf,1246346172,2009-06-30T00:16:12.000-07:00
69526,477,stop using useless characters for filler,1246346159,2009-06-30T00:15:59.000-07:00
30810,567,heartwarming,1525284057,2018-05-02T11:00:57.000-07:00
30810,567,off-beat comedy,1525284048,2018-05-02T11:00:48.000-07:00
30810,567,quirky,1525284031,2018-05-02T11:00:31.000-07:00
30810,567,trippy,1525284067,2018-05-02T11:01:07.000-07:00
30810,567,visually appealing,1525284041,2018-05-02T11:00:41.000-07:00
30810,567,whimsical,1525284034,2018-05-02T11:00:34.000-07:00
1625,424,mindfuck,1457845252,2016-03-12T21:00:52.000-08:00
1625,424,mystery,1457845249,2016-03-12T21:00:49.000-08:00
1625,424,plot twist,1457845255,2016-03-12T21:00:55.000-08:00
1625,424,psychological,1457845247,2016-03-12T21:00:47.000-08:00
1625,424,suspense,1457845258,2016-03-12T21:00:58.000-08:00
1625,424,twist ending,1457845244,2016-03-12T21:00:44.000-08:00
907,474,divorce,1137375780,2006-01-15T17:43:00.000-08:00
1625,474,twist ending,1138031717,2006-01-23T07:55:17.000-08:00
3386,474,politics,1137191934,2006-01-13T14:38:54.000-08:00
3386,474,president,1137191934,2006-01-13T14:38:54.000-08:00
3526,474,families,1138032724,2006-01-23T08:12:04.000-08:00
4164,474,homeless,1138032589,2006-01-23T08:09:49.000-08:00
4164,474,new york,1138032589,2006-01-23T08:09:49.000-08:00
7479,474,world war ii,1138039893,2006-01-23T10:11:33.000-08:00
8645,474,drugs,1138040155,2006-01-23T10:15:55.000-08:00
8645,474,immigrants,1138040155,2006-01-23T10:15:55.000-08:00
1625,537,mystery,1424141701,2015-02-16T18:55:01.000-08:00
3266,567,black comedy,1525283004,2018-05-02T10:43:24.000-07:00
3266,567,crazy,1525283002,2018-05-02T10:43:22.000-07:00
3266,567,dark,1525282999,2018-05-02T10:43:19.000-07:00
3266,567,dark comedy,1525282995,2018-05-02T10:43:15.000-07:00
3266,567,dark humor,1525283008,2018-05-02T10:43:28.000-07:00
3266,567,serial killer,1525283012,2018-05-02T10:43:32.000-07:00
34162,336,stiller,1139046811,2006-02-04T01:53:31.000-08:00
589,424,apocalypse,1457844854,2016-03-12T20:54:14.000-08:00
589,424,arnold schwarzenegger,1457844841,2016-03-12T20:54:01.000-08:00
589,424,nuclear war,1457844861,2016-03-12T20:54:21.000-08:00
589,424,sci-fi,1457844847,2016-03-12T20:54:07.000-08:00
589,424,suspense,1457844864,2016-03-12T20:54:24.000-08:00
589,424,time travel,1457844843,2016-03-12T20:54:03.000-08:00
1921,424,hallucinatory,1457902516,2016-03-13T13:55:16.000-07:00
1921,424,mental illness,1457902477,2016-03-13T13:54:37.000-07:00
1921,424,mindfuck,1457902518,2016-03-13T13:55:18.000-07:00
